Unnamed: 0,id,age,income,trip_frequency,travel_distance,g_per_km,trip_cost,travel_distance_exp,emissions_exp,age_exp,income_exp,gender_Male,reason_comfort,reason_safety,reason_travel time,reason_trip cost,reason_trip distance,reason_trip origin,status_Students,location_On campus,mode_transportation_Private,mode_transportation_Public Transport,mode_transportation_Taxi,mode_transportation_Walking,purpose_study,purpose_work,infrastructure_adequacy_yes,adoption_yes,adjusted_emissions
501,502,26-50,41k–60k,7,21-40,116.0,330,34,179.0,44,59,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,179.0
502,503,<=20,≤20k,7,<=20,18.6,20,8,20.0,24,1,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,20.0
503,504,<=20,21k–40k,6,<=20,18.6,20,19,24.0,20,34,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,24.0
504,505,51+,61k–80k,7,80+,18.6,200,87,16.0,57,77,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,16.0
505,506,<=20,41k–60k,4,<=20,0.0,0,2,0.0,24,57,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,0.0
506,507,26-50,61k–80k,7,61-80,116.0,4120,78,157.0,43,70,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,45.333333333333336
507,508,<=20,41k–60k,3,<=20,18.6,20,7,22.0,18,41,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,22.0
508,509,51+,41k–60k,5,21-40,173.0,330,30,178.0,56,57,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,178.0
509,510,26-50,81k-100k,7,41-60,116.0,550,59,123.0,46,84,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,123.0
510,511,<=20,≤20k,7,<=20,50.0,30,8,65.0,23,16,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,65.0
511,512,26-50,>100k,3,21-40,173.0,330,23,155.0,45,136,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,155.0
512,513,<=20,≤20k,3,<=20,18.6,20,9,22.0,22,15,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,35.666666666666664
513,514,26-50,61k–80k,3,41-60,18.6,100,54,26.0,38,75,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,26.0
514,515,26-50,81k-100k,7,80+,18.6,200,81,13.0,34,86,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,42.666666666666664
515,516,26-50,61k–80k,7,61-80,116.0,770,62,130.0,46,69,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,130.0
516,517,26-50,61k–80k,6,80+,18.6,200,92,21.0,30,70,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,True,36.666666666666664
517,518,26-50,>100k,5,61-80,116.0,770,72,157.0,37,149,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,157.0
518,519,<=20,≤20k,1,80+,116.0,5770,85,143.0,20,8,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,143.0
519,520,<=20,21k–40k,5,21-40,18.6,60,37,22.0,21,26,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,56.666666666666664
520,521,26-50,41k–60k,1,21-40,116.0,1920,33,168.0,34,55,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,168.0
521,522,26-50,81k-100k,1,21-40,173.0,330,25,154.0,49,93,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,154.0
522,523,51+,61k–80k,7,61-80,116.0,4120,69,126.0,65,71,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,126.0
523,524,26-50,61k–80k,1,<=20,18.6,20,12,18.0,28,61,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,18.0
524,525,26-50,41k–60k,2,<=20,116.0,270,12,114.0,29,45,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,114.0
525,526,51+,61k–80k,7,80+,18.6,200,94,16.0,67,67,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,52.666666666666664
526,527,26-50,41k–60k,1,<=20,173.0,110,4,99.0,45,46,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,44.0
527,528,26-50,41k–60k,4,80+,116.0,5770,81,164.0,32,50,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,164.0
528,529,51+,61k–80k,3,41-60,18.6,100,54,19.0,61,66,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,19.0
529,530,<=20,≤20k,3,21-40,18.6,60,28,15.0,24,5,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,15.0
530,531,<=20,≤20k,5,41-60,116.0,3020,55,108.0,19,6,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,108.0
531,532,26-50,21k–40k,7,61-80,116.0,4120,72,169.0,39,37,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,44.0
532,533,26-50,≤20k,2,<=20,18.6,20,18,15.0,49,16,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,15.0
533,534,26-50,41k–60k,4,61-80,173.0,770,64,143.0,44,50,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,49.0
534,535,26-50,41k–60k,2,61-80,18.6,140,73,20.0,30,53,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,38.0
535,536,26-50,61k–80k,7,<=20,116.0,110,16,156.0,30,66,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,156.0
536,537,26-50,61k–80k,7,<=20,116.0,270,7,126.0,46,68,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,126.0
537,538,26-50,81k-100k,5,<=20,0.0,0,12,0.0,41,95,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,0.0
538,539,<=20,≤20k,1,<=20,18.6,20,19,14.0,22,5,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,38.666666666666664
539,540,<=20,≤20k,5,<=20,18.6,20,4,15.0,24,6,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,15.0
540,541,<=20,≤20k,3,41-60,18.6,100,47,27.0,24,14,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,27.0
541,542,26-50,61k–80k,3,21-40,18.6,60,26,21.0,46,70,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,34.0
542,543,<=20,41k–60k,4,80+,18.6,200,94,27.0,21,43,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,27.0
543,544,26-50,≤20k,3,<=20,18.6,20,18,19.0,35,5,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,19.0
544,545,51+,41k–60k,1,21-40,116.0,330,21,96.0,51,55,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,96.0
545,546,26-50,41k–60k,2,41-60,18.6,100,47,18.0,27,41,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,49.666666666666664
546,547,26-50,21k–40k,4,80+,18.6,200,98,20.0,47,32,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,20.0
547,548,51+,61k–80k,1,21-40,116.0,1920,28,152.0,60,79,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,152.0
548,549,26-50,61k–80k,1,21-40,18.6,60,37,27.0,49,75,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,49.666666666666664
549,550,26-50,81k-100k,7,80+,173.0,1100,94,104.0,42,93,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,53.666666666666664
550,551,26-50,61k–80k,5,21-40,18.6,60,37,19.0,46,70,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,50.666666666666664
551,552,<=20,≤20k,7,<=20,0.0,0,1,0.0,22,19,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,0.0
552,553,<=20,≤20k,3,21-40,18.6,60,37,14.0,24,18,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,36.666666666666664
553,554,26-50,61k–80k,1,61-80,116.0,770,67,136.0,40,69,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,39.666666666666664
554,555,51+,61k–80k,1,<=20,173.0,110,7,99.0,56,65,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,99.0
555,556,26-50,61k–80k,3,21-40,0.0,0,29,0.0,38,61,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,0.0
556,557,26-50,61k–80k,7,21-40,116.0,1920,26,155.0,47,61,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,155.0
557,558,51+,61k–80k,3,80+,116.0,1100,85,128.0,62,79,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,128.0
558,559,26-50,81k-100k,4,21-40,18.6,60,25,16.0,39,93,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,16.0
559,560,51+,61k–80k,5,<=20,18.6,20,15,14.0,58,65,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,14.0
560,561,26-50,81k-100k,7,21-40,18.6,60,29,12.0,27,90,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,12.0
561,562,26-50,≤20k,5,21-40,18.6,60,35,17.0,49,16,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,44.0
562,563,26-50,61k–80k,3,41-60,173.0,550,43,164.0,28,79,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,164.0
563,564,<=20,41k–60k,5,41-60,18.6,100,52,20.0,18,50,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,20.0
564,565,<=20,≤20k,2,61-80,116.0,4120,74,125.0,23,19,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,50.666666666666664
565,566,51+,81k-100k,2,61-80,18.6,140,72,14.0,59,93,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,56.0
566,567,26-50,21k–40k,5,80+,18.6,200,98,14.0,37,37,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,14.0
567,568,<=20,≤20k,5,21-40,18.6,60,38,18.0,19,6,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,18.0
568,569,26-50,≤20k,1,80+,18.6,200,91,27.0,31,5,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,41.0
569,570,26-50,41k–60k,7,<=20,116.0,270,16,123.0,32,43,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,123.0
570,571,26-50,>100k,1,41-60,116.0,550,46,165.0,33,118,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,165.0
571,572,51+,81k-100k,1,21-40,116.0,1920,28,151.0,62,88,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,151.0
572,573,<=20,≤20k,7,61-80,116.0,4120,79,150.0,20,6,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,150.0
573,574,26-50,41k–60k,7,21-40,18.6,60,24,19.0,34,53,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,19.0
574,575,51+,61k–80k,5,61-80,116.0,770,67,133.0,62,70,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,133.0
575,576,51+,41k–60k,7,80+,18.6,200,89,15.0,66,57,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,15.0
576,577,51+,41k–60k,3,41-60,18.6,100,58,13.0,58,46,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,44.333333333333336
577,578,26-50,≤20k,7,61-80,18.6,140,79,17.0,35,18,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,17.0
578,579,26-50,61k–80k,7,<=20,116.0,270,2,142.0,46,76,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,47.0
579,580,51+,41k–60k,7,<=20,116.0,270,19,136.0,68,47,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,136.0
580,581,26-50,81k-100k,7,80+,173.0,1100,88,133.0,32,84,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,133.0
581,582,51+,>100k,4,41-60,18.6,100,53,27.0,69,114,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,48.333333333333336
582,583,26-50,81k-100k,5,21-40,173.0,330,34,110.0,44,91,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,110.0
583,584,26-50,81k-100k,7,21-40,18.6,60,38,18.0,28,82,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,33.666666666666664
584,585,26-50,41k–60k,1,<=20,18.6,20,9,16.0,38,53,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,38.0
585,586,26-50,41k–60k,1,21-40,116.0,1920,21,121.0,33,57,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,121.0
586,587,26-50,41k–60k,5,21-40,18.6,60,24,20.0,27,54,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,20.0
587,588,26-50,21k–40k,4,<=20,18.6,20,1,21.0,38,29,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,21.0
588,589,51+,>100k,2,<=20,18.6,20,19,20.0,69,140,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,20.0
589,590,26-50,81k-100k,3,21-40,173.0,330,32,145.0,49,95,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,145.0
590,591,51+,81k-100k,5,21-40,173.0,330,21,111.0,67,90,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,111.0
591,592,<=20,21k–40k,7,<=20,116.0,270,18,107.0,22,26,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,107.0
592,593,26-50,61k–80k,1,21-40,116.0,1920,23,154.0,32,76,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,154.0
593,594,26-50,61k–80k,5,80+,18.6,200,94,20.0,44,62,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,20.0
594,595,51+,41k–60k,4,21-40,18.6,60,23,19.0,58,43,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,19.0
595,596,51+,41k–60k,2,80+,18.6,200,99,12.0,62,57,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,37.0
596,597,26-50,61k–80k,2,80+,116.0,5770,94,154.0,27,67,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,154.0
597,598,<=20,≤20k,7,<=20,116.0,270,7,159.0,23,8,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,159.0
598,599,26-50,61k–80k,2,<=20,18.6,20,18,17.0,44,69,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,17.0
599,600,<=20,≤20k,3,21-40,18.6,60,29,18.0,24,12,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,18.0
600,601,<=20,≤20k,1,21-40,18.6,60,28,27.0,22,6,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,36.333333333333336
